Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Order_to_Pickup_Time,Pickup_Delay_Minutes,Distance_KM,Delivery_Speed,Order_Hour,Order_Day,Speed_Anomaly,Time_Anomaly
wtya984886525,37,4.5,18.554382,73.7982,18.684381,73.92821,2022-03-23,21:30:00,21:45:00,Cloudy,Heavy,motorcycle,Urban,225,Books,2022-03-23 21:30:00,2022-03-23 21:45:00,15.0,15.0,20.40741908587027,5.441978422898739,21,Wednesday,False,False
bkog976914711,24,4.9,27.160831,78.011604,27.240831,78.091606,2022-02-12,22:25:00,22:35:00,Sunny,Light,motorcycle,Metropolitan,145,Cosmetics,2022-02-12 22:25:00,2022-02-12 22:35:00,10.0,10.0,12.558354163922829,5.196560343692204,22,Saturday,False,False
croq288016923,25,4.9,12.986047,80.21812,13.026047,80.25812,2022-03-05,15:15:00,15:20:00,Windy,Moderate,scooter,Metropolitan,145,Books,2022-03-05 15:15:00,2022-03-05 15:20:00,5.0,5.0,6.279177081961413,2.598280171846102,15,Saturday,False,False
mcfq414382480,32,4.7,11.003681,76.975525,11.053681,77.02553,2022-04-01,22:40:00,22:45:00,Cloudy,Light,scooter,Metropolitan,90,Shoes,2022-04-01 22:40:00,2022-04-01 22:45:00,5.0,5.0,7.849139773912955,5.232759849275303,22,Friday,False,False
kyan381367776,22,4.7,11.025083,77.015396,11.095083,77.085396,2022-03-16,19:20:00,19:25:00,Windy,Heavy,van,Urban,80,Sports,2022-03-16 19:20:00,2022-03-16 19:25:00,5.0,5.0,10.98846632690296,8.241349745177219,19,Wednesday,False,False
hkuv381829795,26,4.6,18.99405,72.8252,19.124048,72.9552,2022-03-02,21:20:00,21:25:00,Sandstorms,Heavy,scooter,Metropolitan,115,Apparel,2022-03-02 21:20:00,2022-03-02 21:25:00,5.0,5.0,20.406820259053777,10.64703665689762,21,Wednesday,False,False
cuag324505176,32,3.7,12.337928,76.61789,12.417928,76.69789,2022-03-12,19:25:00,19:40:00,Sandstorms,Heavy,motorcycle,Metropolitan,165,Cosmetics,2022-03-12 19:25:00,2022-03-12 19:40:00,15.0,15.0,12.558354163922829,4.566674241426482,19,Saturday,False,False
oxzk496960570,24,4.1,17.430449,78.41821,17.510448,78.498215,2022-03-23,21:45:00,22:00:00,Fog,Heavy,van,Metropolitan,170,Apparel,2022-03-23 21:45:00,2022-03-23 22:00:00,15.0,15.0,12.558354163922829,4.432360293149233,21,Wednesday,False,False
lgrf880730185,23,4.8,21.17106,72.78929,21.21106,72.82929,2022-04-01,16:30:00,16:40:00,Fog,Moderate,motorcycle,Metropolitan,110,Cosmetics,2022-04-01 16:30:00,2022-04-01 16:40:00,10.0,10.0,6.279102230496937,3.4249648529983294,16,Friday,False,False
sage399358454,24,4.1,22.745537,75.893105,22.825537,75.97311,2022-03-12,20:30:00,20:45:00,Fog,Heavy,scooter,Metropolitan,180,Skincare,2022-03-12 20:30:00,2022-03-12 20:45:00,15.0,15.0,12.558354163922829,4.186118054640942,20,Saturday,False,False
vemb067082547,21,4.6,12.323994,76.62617,12.433994,76.73617,2022-03-18,19:45:00,19:55:00,Windy,Heavy,van,Metropolitan,100,Electronics,2022-03-18 19:45:00,2022-03-18 19:55:00,10.0,10.0,17.267643408163273,10.360586044897964,19,Friday,False,False
kmwd766902314,26,4.5,22.75384,75.89743,22.863838,76.00743,2022-03-25,19:00:00,19:05:00,Sandstorms,Moderate,motorcycle,Metropolitan,105,Shoes,2022-03-25 19:00:00,2022-03-25 19:05:00,5.0,5.0,17.26749370320632,9.86713925897504,19,Friday,False,False
sokj834794487,29,4.8,21.149834,72.77866,21.199835,72.82867,2022-03-21,18:35:00,18:45:00,Sunny,Moderate,motorcycle,Metropolitan,105,Apparel,2022-03-21 18:35:00,2022-03-21 18:45:00,10.0,10.0,7.849214624931324,4.485265499960756,18,Monday,False,False
uxph958431539,22,4.8,12.949934,77.69939,12.999934,77.74939,2022-03-19,17:20:00,17:35:00,Windy,Moderate,motorcycle,Metropolitan,130,Jewelry,2022-03-19 17:20:00,2022-03-19 17:35:00,15.0,15.0,7.849139773912955,3.6226798956521336,17,Saturday,False,False
fwjx989881859,27,4.6,12.334022,76.6182,12.374022,76.6582,2022-03-05,13:10:00,13:25:00,Stormy,Heavy,scooter,Metropolitan,135,Electronics,2022-03-05 13:10:00,2022-03-05 13:25:00,15.0,15.0,6.279177081961413,2.790745369760628,13,Saturday,False,False
wqnt909028555,27,4.7,26.913986,75.75289,27.003986,75.84289,2022-03-29,20:45:00,20:50:00,Sunny,Heavy,motorcycle,Metropolitan,85,Clothing,2022-03-29 20:45:00,2022-03-29 20:50:00,5.0,5.0,14.12771803296508,9.97250684679888,20,Tuesday,False,False
fpfp896419250,35,3.8,30.905561,75.83284,31.035563,75.96284,2022-02-18,20:10:00,20:15:00,Windy,Heavy,scooter,Metropolitan,170,Pet Supplies,2022-02-18 20:10:00,2022-02-18 20:15:00,5.0,5.0,20.40696996630704,7.202459988108367,20,Friday,False,False
iyod856573352,25,4.5,22.311357,73.164795,22.371359,73.2248,2022-03-09,20:55:00,21:10:00,Sandstorms,Heavy,motorcycle,Urban,55,Toys,2022-03-09 20:55:00,2022-03-09 21:10:00,15.0,15.0,9.4191773174479,10.275466164488616,20,Wednesday,False,False
aack303984035,25,4.9,12.3085,76.66581,12.3785,76.73581,2022-03-14,21:30:00,21:40:00,Cloudy,Heavy,van,Metropolitan,155,Snacks,2022-03-14 21:30:00,2022-03-14 21:40:00,10.0,10.0,10.988391473845056,4.253570893101312,21,Monday,False,False
cfij453800390,22,5.0,12.323978,76.62796,12.363978,76.66796,2022-04-05,13:00:00,13:15:00,Sandstorms,Heavy,motorcycle,Urban,135,Apparel,2022-04-05 13:00:00,2022-04-05 13:15:00,15.0,15.0,6.279177081961413,2.790745369760628,13,Tuesday,False,False
iltq576783205,30,3.6,11.025083,77.015396,11.105083,77.09539,2022-04-06,17:10:00,17:15:00,Windy,Moderate,motorcycle,Metropolitan,195,Kitchen,2022-04-06 17:10:00,2022-04-06 17:15:00,5.0,5.0,12.557830204341029,3.863947755181855,17,Wednesday,False,False
ypvo064151030,32,4.4,22.695208,75.86606,22.705208,75.87606,2022-04-03,09:35:00,09:45:00,Windy,Light,motorcycle,Metropolitan,110,Outdoors,2022-04-03 09:35:00,2022-04-03 09:45:00,10.0,10.0,1.5699626963231403,0.8563432889035312,9,Sunday,False,False
ywur285954150,31,5.0,12.934365,77.61616,13.044365,77.72616,2022-03-06,19:45:00,19:50:00,Sandstorms,Heavy,scooter,Metropolitan,130,Skincare,2022-03-06 19:45:00,2022-03-06 19:50:00,5.0,5.0,17.26756855552256,7.969647025625797,19,Sunday,False,False
cyib870361699,31,4.1,23.369745,85.33982,23.449745,85.41982,2022-03-20,20:35:00,20:50:00,Windy,Heavy,motorcycle,Metropolitan,205,Electronics,2022-03-20 20:35:00,2022-03-20 20:50:00,15.0,15.0,12.558354163922829,3.675615852855462,20,Sunday,False,False
ugeu589725119,30,4.9,26.846155,75.8023,26.936155,75.8923,2022-03-20,17:50:00,18:00:00,Stormy,Moderate,scooter,Metropolitan,125,Toys,2022-03-20 17:50:00,2022-03-20 18:00:00,10.0,10.0,14.12831685538859,6.781592090586523,17,Sunday,False,False
sumu006106002,36,4.8,11.008638,76.984314,11.038638,77.01431,2022-03-01,19:50:00,19:55:00,Cloudy,Heavy,motorcycle,Metropolitan,135,Sports,2022-03-01 19:50:00,2022-03-01 19:55:00,5.0,5.0,4.709214392924688,2.0929841746331945,19,Tuesday,False,False
fjvv227452640,36,4.7,18.546259,73.904335,18.566257,73.92434,2022-03-17,11:15:00,11:30:00,Windy,Heavy,scooter,Metropolitan,145,Apparel,2022-03-17 11:15:00,2022-03-17 11:30:00,15.0,15.0,3.13977570488609,1.2992175330563132,11,Thursday,False,False
xmqt164580953,26,4.6,18.554382,73.7982,18.614382,73.85821,2022-03-21,20:25:00,20:30:00,Stormy,Heavy,scooter,Metropolitan,75,Electronics,2022-03-21 20:25:00,2022-03-21 20:30:00,5.0,5.0,9.4190276177906,7.535222094232479,20,Monday,False,False
wuyv139810889,39,4.5,23.374878,85.33574,23.404879,85.36574,2022-03-24,21:10:00,21:15:00,Sunny,Heavy,motorcycle,Metropolitan,145,Toys,2022-03-24 21:10:00,2022-03-24 21:15:00,5.0,5.0,4.709289247512279,1.948671412763702,21,Thursday,False,False
zylu528757934,20,4.9,30.890184,75.82961,30.910185,75.84962,2022-02-15,11:20:00,11:30:00,Fog,Heavy,motorcycle,Metropolitan,100,Home,2022-02-15 11:20:00,2022-02-15 11:30:00,10.0,10.0,3.1399253926462807,1.883955235587768,11,Tuesday,False,False
qiti165359950,23,4.9,27.160831,78.011604,27.270832,78.121605,2022-02-14,18:45:00,18:55:00,Sunny,Moderate,motorcycle,Urban,50,Pet Supplies,2022-02-14 18:45:00,2022-02-14 18:55:00,10.0,10.0,17.267643408163273,20.721172089795928,18,Monday,False,False
ojjd932877494,25,4.1,23.214458,77.434975,23.284458,77.504974,2022-02-12,20:45:00,21:00:00,Stormy,Heavy,motorcycle,Metropolitan,175,Pet Supplies,2022-02-12 20:45:00,2022-02-12 21:00:00,15.0,15.0,10.988391473845056,3.7674485053183058,20,Saturday,False,False
wbvd899985103,31,4.5,30.893082,75.821495,31.033081,75.961494,2022-02-14,23:55:00,00:00:00,Sunny,Light,motorcycle,Metropolitan,115,Books,2022-02-14 23:55:00,2022-02-14 00:00:00,5.0,5.0,21.976782947690115,11.4661476248818,23,Monday,False,False
fkrl986267820,26,4.7,18.536718,73.83033,18.556719,73.85033,2022-04-03,08:35:00,08:45:00,Windy,Light,scooter,Urban,60,Sports,2022-04-03 08:35:00,2022-04-03 08:45:00,10.0,10.0,3.1393265702253608,3.1393265702253608,8,Sunday,False,False
tpat268435003,36,4.7,23.371292,85.32787,23.421291,85.37787,2022-03-28,20:00:00,20:05:00,Fog,Heavy,motorcycle,Urban,140,Toys,2022-03-28 20:00:00,2022-03-28 20:05:00,5.0,5.0,7.848466101185248,3.3636283290793916,20,Monday,False,False
kzlv444069703,36,3.5,23.354422,85.3329,23.464422,85.4429,2022-03-12,21:45:00,22:00:00,Windy,Heavy,motorcycle,Metropolitan,200,Home,2022-03-12 21:45:00,2022-03-12 22:00:00,15.0,15.0,17.267643408163273,5.180293022448982,21,Saturday,False,False
fpwl071025297,32,4.1,22.75004,75.90285,22.79004,75.94285,2022-03-09,13:10:00,13:15:00,Windy,Heavy,motorcycle,Urban,200,Electronics,2022-03-09 13:10:00,2022-03-09 13:15:00,5.0,5.0,6.279102230496937,1.883730669149081,13,Wednesday,False,False
ghtw067394207,38,5.0,19.12663,72.82998,19.19663,72.89998,2022-03-29,23:25:00,23:35:00,Stormy,Light,motorcycle,Metropolitan,145,Shoes,2022-03-29 23:25:00,2022-03-29 23:35:00,10.0,10.0,10.988391473845056,4.546920609866921,23,Tuesday,False,False
crdn591560064,39,4.8,10.96185,76.971085,10.99185,77.00108,2022-03-05,21:15:00,21:25:00,Sunny,Heavy,van,Urban,75,Pet Supplies,2022-03-05 21:15:00,2022-03-05 21:25:00,10.0,10.0,4.709214392924688,3.76737151433975,21,Saturday,False,False
thbm478516214,27,4.6,26.911379,75.78903,27.021378,75.89903,2022-04-02,22:40:00,22:45:00,Stormy,Light,motorcycle,Urban,90,Home,2022-04-02 22:40:00,2022-04-02 22:45:00,5.0,5.0,17.26749370320632,11.511662468804213,22,Saturday,False,False
tooa049846351,35,5.0,22.311604,73.16501,22.401604,73.25501,2022-03-12,18:15:00,18:25:00,Windy,Moderate,motorcycle,Metropolitan,230,Home,2022-03-12 18:15:00,2022-03-12 18:25:00,10.0,10.0,14.12831685538859,3.6856478753187623,18,Saturday,False,False
olxk092920184,23,4.9,21.160437,72.77421,21.190437,72.80421,2022-03-11,18:30:00,18:45:00,Fog,Moderate,motorcycle,Metropolitan,105,Kitchen,2022-03-11 18:30:00,2022-03-11 18:45:00,15.0,15.0,4.709289247512279,2.691022427149874,18,Friday,False,False
sdvr449237891,25,4.6,27.16185,78.04017,27.23185,78.11017,2022-02-16,23:45:00,23:55:00,Fog,Light,motorcycle,Metropolitan,115,Sports,2022-02-16 23:45:00,2022-02-16 23:55:00,10.0,10.0,10.988391473845056,5.7330738124408995,23,Wednesday,False,False
lsgp679582303,39,5.0,13.005801,80.25075,13.015801,80.26074,2022-04-01,08:35:00,08:45:00,Stormy,Light,motorcycle,Metropolitan,140,Books,2022-04-01 08:35:00,2022-04-01 08:45:00,10.0,10.0,1.569363931025412,0.6725845418680336,8,Friday,False,False
haxs576988716,24,5.0,10.96185,76.971085,11.07185,77.081085,2022-03-25,17:30:00,17:45:00,Sandstorms,Moderate,scooter,Metropolitan,130,Kitchen,2022-03-25 17:30:00,2022-03-25 17:45:00,15.0,15.0,17.26756855552256,7.969647025625797,17,Friday,False,False
prvt679735730,35,4.5,19.1813,72.83619,19.2913,72.94619,2022-04-06,23:20:00,23:25:00,Windy,Light,motorcycle,Metropolitan,135,Apparel,2022-04-06 23:20:00,2022-04-06 23:25:00,5.0,5.0,17.267643408163273,7.6745081814058995,23,Wednesday,False,False
wtlr615669172,34,4.2,17.483215,78.55211,17.503216,78.57211,2022-03-19,10:40:00,10:50:00,Sandstorms,Light,motorcycle,Urban,20,Grocery,2022-03-19 10:40:00,2022-03-19 10:50:00,10.0,10.0,3.1399253926462807,9.419776177938845,10,Saturday,False,False
luuj691339915,21,4.8,11.02091,76.94043,11.09091,77.01043,2022-03-25,18:30:00,18:40:00,Sandstorms,Moderate,motorcycle,Urban,75,Cosmetics,2022-03-25 18:30:00,2022-03-25 18:40:00,10.0,10.0,10.988391473845056,8.790713179076047,18,Friday,False,False
inbp351150164,39,4.6,22.311604,73.16501,22.391603,73.24501,2022-03-20,00:00:00,00:10:00,Stormy,Light,scooter,Metropolitan,125,Pet Supplies,2022-03-20 00:00:00,2022-03-20 00:10:00,10.0,10.0,12.558354163922829,6.028009998682957,0,Sunday,False,False
tcak086853061,20,4.2,21.186438,72.79411,21.266438,72.874115,2022-03-25,18:40:00,18:55:00,Stormy,Moderate,motorcycle,Metropolitan,195,Pet Supplies,2022-03-25 18:40:00,2022-03-25 18:55:00,15.0,15.0,12.558354163922829,3.864108973514716,18,Friday,False,False
uitn394894200,24,3.5,13.058616,80.26415,13.188616,80.39415,2022-04-06,23:30:00,23:45:00,Sunny,Light,motorcycle,Metropolitan,180,Books,2022-04-06 23:30:00,2022-04-06 23:45:00,15.0,15.0,20.406895112543133,6.802298370847711,23,Wednesday,False,False
qspm507980932,36,4.5,18.546259,73.904335,18.596258,73.95434,2022-04-01,23:25:00,23:35:00,Fog,Light,van,Metropolitan,80,Kitchen,2022-04-01 23:25:00,2022-04-01 23:35:00,10.0,10.0,7.849064923608455,5.886798692706342,23,Friday,False,False
ebgj985661055,25,4.5,13.02978,80.20881,13.15978,80.33881,2022-03-25,23:40:00,23:50:00,Sunny,Light,motorcycle,Metropolitan,140,Pet Supplies,2022-03-25 23:40:00,2022-03-25 23:50:00,10.0,10.0,20.40741908587027,8.746036751087258,23,Friday,False,False
jbgr050867295,38,4.6,22.761227,75.88752,22.811226,75.93752,2022-03-30,18:50:00,19:00:00,Windy,Moderate,scooter,Metropolitan,130,Books,2022-03-30 18:50:00,2022-03-30 19:00:00,10.0,10.0,7.849064923608455,3.622645349357749,18,Wednesday,False,False
lflp136821329,30,4.3,23.23425,77.434006,23.274248,77.47401,2022-02-17,17:00:00,17:10:00,Sandstorms,Moderate,motorcycle,Metropolitan,165,Kitchen,2022-02-17 17:00:00,2022-02-17 17:10:00,10.0,10.0,6.279102230496937,2.2833099019988863,17,Thursday,False,False
eyix613184058,27,4.7,23.23322,77.43357,23.283218,77.483574,2022-02-11,19:15:00,19:20:00,Fog,Heavy,scooter,Other,145,Electronics,2022-02-11 19:15:00,2022-02-11 19:20:00,5.0,5.0,7.849064923608455,3.247888933906947,19,Friday,False,False
qhir223458610,31,5.0,13.026286,80.27524,13.056286,80.30524,2022-03-13,22:30:00,22:45:00,Cloudy,Light,scooter,Metropolitan,80,Books,2022-03-13 22:30:00,2022-03-13 22:45:00,15.0,15.0,4.709214392924688,3.531910794693516,22,Sunday,False,False
vxps522263152,30,4.5,9.985697,76.28113,10.035697,76.33113,2022-02-13,22:30:00,22:45:00,Cloudy,Light,motorcycle,Metropolitan,75,Jewelry,2022-02-13 22:30:00,2022-02-13 22:45:00,15.0,15.0,7.849139773912955,6.279311819130364,22,Sunday,False,False
snpf453126939,39,4.9,26.95643,75.77665,27.086432,75.90665,2022-04-02,17:35:00,17:50:00,Fog,Moderate,motorcycle,Metropolitan,230,Shoes,2022-04-02 17:35:00,2022-04-02 17:50:00,15.0,15.0,20.40696996630704,5.32355738251488,17,Saturday,False,False
rdhk427637507,38,4.6,26.474985,80.3428,26.604986,80.47279,2022-02-18,20:25:00,20:40:00,Sunny,Heavy,motorcycle,Metropolitan,150,Kitchen,2022-02-18 20:25:00,2022-02-18 20:40:00,15.0,15.0,20.40696996630704,8.162787986522817,20,Friday,False,False
fnkw811755578,29,4.9,21.175976,72.7955,21.185974,72.805504,2022-03-03,10:40:00,10:45:00,Cloudy,Light,scooter,Metropolitan,65,Apparel,2022-03-03 10:40:00,2022-03-03 10:45:00,5.0,5.0,1.5698130121329783,1.4490581650458263,10,Thursday,False,False
lwla939358383,38,4.9,13.026279,80.17457,13.086279,80.234566,2022-03-13,19:55:00,20:10:00,Stormy,Heavy,scooter,Metropolitan,130,Pet Supplies,2022-03-13 19:55:00,2022-03-13 20:10:00,15.0,15.0,9.418428785849375,4.346967131930481,19,Sunday,False,False
jnrq673392120,38,4.6,12.323194,76.630585,12.433194,76.740585,2022-03-31,18:40:00,18:55:00,Cloudy,Moderate,motorcycle,Urban,165,Sports,2022-03-31 18:40:00,2022-03-31 18:55:00,15.0,15.0,17.267643408163273,6.2791430575139175,18,Thursday,False,False
sadj552940926,28,4.9,21.173492,72.801956,21.203493,72.831955,2022-03-19,18:10:00,18:15:00,Windy,Moderate,motorcycle,Metropolitan,125,Kitchen,2022-03-19 18:10:00,2022-03-19 18:15:00,5.0,5.0,4.709289247512279,2.260458838805894,18,Saturday,False,False
rjid590213418,37,4.5,22.74806,75.8934,22.78806,75.9334,2022-03-13,12:30:00,12:45:00,Windy,Heavy,motorcycle,Metropolitan,135,Home,2022-03-13 12:30:00,2022-03-13 12:45:00,15.0,15.0,6.279102230496937,2.790712102443083,12,Sunday,False,False
uhjs852694209,28,5.0,22.53873,88.364876,22.668732,88.49488,2022-02-12,22:00:00,22:15:00,Cloudy,Heavy,motorcycle,Urban,180,Kitchen,2022-02-12 22:00:00,2022-02-12 22:15:00,15.0,15.0,20.40756878873062,6.802522929576874,22,Saturday,False,False
vcep889467880,39,4.3,19.12663,72.82998,19.15663,72.85998,2022-03-21,22:55:00,23:05:00,Stormy,Light,motorcycle,Metropolitan,100,Apparel,2022-03-21 22:55:00,2022-03-21 23:05:00,10.0,10.0,4.709139539526841,2.825483723716105,22,Monday,False,False
oakr513353069,27,4.9,19.055832,72.833984,19.135832,72.91399,2022-03-16,22:20:00,22:25:00,Sandstorms,Light,scooter,Metropolitan,90,Books,2022-03-16 22:20:00,2022-03-16 22:25:00,5.0,5.0,12.558354163922829,8.372236109281884,22,Wednesday,False,False
eopc868584800,37,4.9,11.003008,76.97544,11.023008,76.99544,2022-03-19,11:35:00,11:50:00,Cloudy,Heavy,motorcycle,Metropolitan,145,Cosmetics,2022-03-19 11:35:00,2022-03-19 11:50:00,15.0,15.0,3.1393265702253608,1.2990316842311838,11,Saturday,False,False
zxmc555261309,22,4.8,19.221315,72.86238,19.331314,72.97238,2022-04-04,23:30:00,23:40:00,Sandstorms,Light,van,Urban,50,Jewelry,2022-04-04 23:30:00,2022-04-04 23:40:00,10.0,10.0,17.26749370320632,20.72099244384758,23,Monday,False,False
bntl118081227,29,4.7,12.323225,76.63003,12.353225,76.66003,2022-04-03,22:25:00,22:40:00,Windy,Light,scooter,Metropolitan,55,Pet Supplies,2022-04-03 22:25:00,2022-04-03 22:40:00,15.0,15.0,4.709214392924688,5.137324792281477,22,Sunday,False,False
xbmd842927179,30,4.7,27.160934,78.0441,27.300934,78.1841,2022-02-14,23:10:00,23:15:00,Sunny,Light,motorcycle,Metropolitan,130,Sports,2022-02-14 23:10:00,2022-02-14 23:15:00,5.0,5.0,21.976782947690115,10.143130591241592,23,Monday,False,False
kawu258447476,36,4.3,12.913041,77.683235,13.003041,77.77324,2022-03-20,21:40:00,21:55:00,Stormy,Heavy,scooter,Metropolitan,165,Pet Supplies,2022-03-20 21:40:00,2022-03-20 21:55:00,15.0,15.0,14.12831685538859,5.137569765595851,21,Sunday,False,False
poar647579625,29,4.5,23.351488,85.32425,23.391489,85.36425,2022-03-03,13:40:00,13:50:00,Stormy,Heavy,motorcycle,Metropolitan,110,Clothing,2022-03-03 13:40:00,2022-03-03 13:50:00,10.0,10.0,6.279251934318216,3.425046509628118,13,Thursday,False,False
tvyv202946975,36,4.7,11.026117,76.94465,11.066117,76.98465,2022-03-03,12:15:00,12:30:00,Stormy,Heavy,motorcycle,Urban,200,Sports,2022-03-03 12:15:00,2022-03-03 12:30:00,15.0,15.0,6.279177081961413,1.883753124588424,12,Thursday,False,False
skev258713127,31,4.6,18.546259,73.904335,18.586258,73.944336,2022-03-26,16:35:00,16:40:00,Cloudy,Moderate,motorcycle,Metropolitan,165,Toys,2022-03-26 16:35:00,2022-03-26 16:40:00,5.0,5.0,6.279102230496937,2.2833099019988863,16,Saturday,False,False
myqk809389675,34,4.9,18.51421,73.83843,18.56421,73.88843,2022-03-30,20:30:00,20:35:00,Sandstorms,Heavy,van,Metropolitan,145,Cosmetics,2022-03-30 20:30:00,2022-03-30 20:35:00,5.0,5.0,7.848615813929815,3.247703095419234,20,Wednesday,False,False
kwcu997321689,21,5.0,23.359407,85.32506,23.389406,85.35506,2022-03-15,20:00:00,20:15:00,Fog,Heavy,scooter,Metropolitan,140,Shoes,2022-03-15 20:00:00,2022-03-15 20:15:00,15.0,15.0,4.709139539526841,2.018202659797218,20,Tuesday,False,False
mzqs975573502,32,4.8,13.049645,80.24227,13.139645,80.33227,2022-03-12,17:40:00,17:55:00,Fog,Moderate,motorcycle,Urban,180,Kitchen,2022-03-12 17:40:00,2022-03-12 17:55:00,15.0,15.0,14.12764317877406,4.709214392924687,17,Saturday,False,False
dsop534225635,33,4.8,25.453436,81.83317,25.563437,81.94317,2022-02-14,22:50:00,23:00:00,Sandstorms,Light,motorcycle,Metropolitan,110,Snacks,2022-02-14 22:50:00,2022-02-14 23:00:00,10.0,10.0,17.267643408163273,9.418714586270877,22,Monday,False,False
xezs548282433,36,4.2,23.23322,77.43357,23.34322,77.54357,2022-02-14,20:30:00,20:40:00,Cloudy,Heavy,van,Metropolitan,195,Cosmetics,2022-02-14 20:30:00,2022-02-14 20:40:00,10.0,10.0,17.267643408163273,5.313121048665622,20,Monday,False,False
xtng484226901,21,5.0,13.054347,80.25722,13.144347,80.34722,2022-03-02,21:25:00,21:35:00,Stormy,Heavy,motorcycle,Metropolitan,25,Grocery,2022-03-02 21:25:00,2022-03-02 21:35:00,10.0,10.0,14.12831685538859,33.90796045293261,21,Wednesday,False,False
wfcp796005687,23,4.6,12.978453,77.643684,13.068453,77.73369,2022-03-08,21:10:00,21:20:00,Windy,Heavy,motorcycle,Metropolitan,160,Kitchen,2022-03-08 21:10:00,2022-03-08 21:20:00,10.0,10.0,14.12831685538859,5.298118820770721,21,Tuesday,False,False
ezkm204811934,37,4.7,22.53796,88.349846,22.58796,88.39984,2022-02-11,19:35:00,19:45:00,Sunny,Heavy,motorcycle,Metropolitan,110,Cosmetics,2022-02-11 19:35:00,2022-02-11 19:45:00,10.0,10.0,7.848466101185248,4.280981509737408,19,Friday,False,False
yivh646888078,30,4.9,13.086438,80.22067,13.216439,80.35067,2022-03-27,20:55:00,21:05:00,Sunny,Heavy,motorcycle,Metropolitan,145,Books,2022-03-27 20:55:00,2022-03-27 21:05:00,10.0,10.0,20.40696996630704,8.44426343433395,20,Sunday,False,False
siyy484949995,29,4.8,22.744648,75.89438,22.874647,76.024376,2022-03-23,18:15:00,18:30:00,Sandstorms,Moderate,motorcycle,Urban,90,Kitchen,2022-03-23 18:15:00,2022-03-23 18:30:00,15.0,15.0,20.406820259053777,13.604546839369185,18,Wednesday,False,False
mcic677031311,22,4.4,19.12663,72.82998,19.19663,72.89998,2022-03-12,19:00:00,19:10:00,Fog,Moderate,scooter,Metropolitan,185,Outdoors,2022-03-12 19:00:00,2022-03-12 19:10:00,10.0,10.0,10.988391473845056,3.5638026401659646,19,Saturday,False,False
sixi076585937,36,4.9,19.1813,72.83619,19.2613,72.91619,2022-03-31,17:10:00,17:20:00,Sunny,Moderate,motorcycle,Metropolitan,125,Clothing,2022-03-31 17:10:00,2022-03-31 17:20:00,10.0,10.0,12.558354163922829,6.028009998682957,17,Thursday,False,False
qmco438542419,35,5.0,12.986047,80.21812,13.006047,80.23811,2022-03-05,12:00:00,12:10:00,Cloudy,Heavy,motorcycle,Metropolitan,130,Books,2022-03-05 12:00:00,2022-03-05 12:10:00,10.0,10.0,3.1393265702253608,1.448919955488628,12,Saturday,False,False
ivyv320248393,21,4.6,12.299524,76.64262,12.359524,76.70262,2022-03-17,22:40:00,22:45:00,Cloudy,Light,van,Metropolitan,55,Electronics,2022-03-17 22:40:00,2022-03-17 22:45:00,5.0,5.0,9.4190276177906,10.275302855771564,22,Thursday,False,False
mxww964701287,21,5.0,12.979166,77.64071,13.109166,77.770706,2022-03-02,23:25:00,23:30:00,Sunny,Light,motorcycle,Urban,110,Home,2022-03-02 23:25:00,2022-03-02 23:30:00,5.0,5.0,20.406895112543133,11.1310336977508,23,Wednesday,False,False
wupj875192271,32,4.6,11.02091,76.94043,11.03091,76.95043,2022-03-01,10:40:00,10:50:00,Stormy,Light,van,Metropolitan,130,Jewelry,2022-03-01 10:40:00,2022-03-01 10:50:00,10.0,10.0,1.569887852443045,0.7245636242044824,10,Tuesday,False,False
qasp058540039,25,4.7,27.201725,78.00755,27.291725,78.09755,2022-02-12,17:50:00,18:05:00,Sunny,Moderate,scooter,Urban,60,Skincare,2022-02-12 17:50:00,2022-02-12 18:05:00,15.0,15.0,14.12771803296508,14.12771803296508,17,Saturday,False,False
hekz942315524,39,4.9,22.32,73.17,22.43,73.28,2022-03-06,22:45:00,23:00:00,Stormy,Light,van,Metropolitan,125,Books,2022-03-06 22:45:00,2022-03-06 23:00:00,15.0,15.0,17.267643408163273,8.288468835918371,22,Sunday,False,False
fbdu618456200,36,4.9,18.994238,72.825554,19.054237,72.88555,2022-03-09,23:10:00,23:25:00,Stormy,Light,van,Metropolitan,21,Grocery,2022-03-09 23:10:00,2022-03-09 23:25:00,15.0,15.0,9.418428785849375,26.909796530998214,23,Wednesday,False,False
cxtj267606200,21,4.9,17.428293,78.40443,17.438293,78.41442,2022-04-03,10:20:00,10:30:00,Cloudy,Light,motorcycle,Metropolitan,95,Kitchen,2022-04-03 10:20:00,2022-04-03 10:30:00,10.0,10.0,1.569363931025412,0.991177219594997,10,Sunday,False,False
reqr200204023,30,4.8,19.221315,72.86238,19.351315,72.99238,2022-03-06,22:30:00,22:40:00,Windy,Light,scooter,Metropolitan,75,Clothing,2022-03-06 22:30:00,2022-03-06 22:40:00,10.0,10.0,20.406820259053777,16.32545620724302,22,Sunday,False,False
